customer_id,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster_name
1,0,0.6891,332.99999999999994,0.0,0.5241958427041623,5.8111409929767,0
2,3,1.6387,1021.65,1.3862943611198906,0.9702863716351673,6.930152576424176,2
3,5,1.7059,2082.150000000001,1.791759469228055,0.9954345741507429,7.641636450190111,1
4,3,0.605,314.75,1.3862943611198906,0.4731237565819792,5.7549507612306,2
5,0,0.5966,276.0,0.0,0.46787636822956147,5.6240175061873385,0
6,8,0.9832,511.8000000000001,2.1972245773362196,0.6847117017388437,6.239885905606461,1
7,1,0.8403,595.1,0.6931471805599453,0.6099286018090118,6.390408438225881,2
8,3,0.958,631.05,1.3862943611198906,0.6719235441083187,6.448968504941567,2
9,3,0.8403,627.1500000000002,1.3862943611198906,0.6099286018090118,6.442778991450427,2
10,0,0.8655,504.19999999999993,0.0,0.6235291136790756,6.224954390476336,0
11,1,0.7815,494.3499999999999,0.6931471805599453,0.5774557060637537,6.205264583419039,2
12,2,0.7143,431.25,1.0986122886681098,0.5390048340312983,6.0690041245634,2
13,7,0.4874,281.4,2.0794415416798357,0.39702962928706276,5.643324505619087,1
14,0,0.9244,483.7000000000001,0.0,0.6546142308431616,6.183530142851331,0
15,8,1.2605,767.6500000000007,2.1972245773362196,0.8155860277525228,6.644635729358609,1
16,3,0.9916,832.25,1.3862943611198906,0.6889383357858906,6.725333717187849,2
17,10,0.1765,65.10000000000002,2.3978952727983707,0.1625439291852801,4.191168746857641,1
18,8,0.7059,536.6499999999999,2.1972245773362196,0.5340928307043368,6.287207790836535,1
19,5,0.5714,344.2,1.791759469228055,0.4519669417595842,5.844123959209273,1
20,2,0.8992,485.0,1.0986122886681098,0.6414327448732665,6.186208623900494,2
21,0,0.5126,261.0,0.0,0.41383002443979205,5.568344503761097,0
22,0,1.4874,1295.35,0.0,0.9112379882375036,7.167307902180511,0
23,3,0.8655,398.3,1.3862943611198906,0.6235291136790756,5.989713014069176,2
24,4,1.0504,625.6500000000002,1.6094379124341003,0.7180348960677243,6.440388171057531,2
25,1,0.9748,685.0500000000004,0.6931471805599453,0.6804671274025708,6.530950511367185,2
26,10,1.437,1119.6500000000003,2.3978952727983707,0.8907677746430692,7.021664153089921,1
27,2,0.5042,185.2,1.0986122886681098,0.40826119541016564,5.226821364842967,2
28,2,1.2521,1577.2499999999998,1.0986122886681098,0.8118631142649293,7.364071917247735,2
29,0,0.605,422.9999999999999,0.0,0.4731237565819792,6.049733455231958,0
30,8,0.6639,491.00000000000017,2.1972245773362196,0.5091642444393245,6.198478716492309,1
31,0,0.6555,330.0,0.0,0.5041030780051639,5.802118375377063,0
32,3,0.5378,314.7499999999999,1.3862943611198906,0.43035282361594335,5.7549507612306,2
33,1,1.1513,845.8500000000005,0.6931471805599453,0.7660723105745019,6.7415235833371305,2
34,2,0.8067,913.7500000000008,1.0986122886681098,0.5915019767977444,6.818650803899317,2
35,5,1.2353,815.8500000000005,1.791759469228055,0.8043754472456545,6.705455479472518,2
36,4,0.605,384.0,1.6094379124341003,0.4731237565819792,5.953243334287785,2
37,2,0.916,500.3000000000001,1.0986122886681098,0.6502396795486689,6.217204724269458,2
38,0,0.7311,529.1499999999999,0.0,0.5487570446005468,6.273159985371807,0
39,8,0.8908,1146.9500000000005,2.1972245773362196,0.6370000199369442,7.045733021924041,1
